customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,segment
C1450,502,1,27569.7,2,1,1,4,At Risk
C1451,348,1,324859.5,3,1,4,8,Loyal
C1452,444,1,15455.7,2,1,1,4,At Risk
C1453,329,1,180657.0,3,1,4,8,Loyal
C1454,376,1,24655.5,2,1,1,4,At Risk
C1455,248,1,31801.25,3,1,1,5,At Risk
C1456,58,1,74993.8,4,1,2,7,Potential Loyalist
C1457,161,1,37690.2,4,1,1,6,Potential Loyalist
C1458,139,1,75696.0,4,1,2,7,Potential Loyalist
C1459,337,1,15443.2,3,1,1,5,At Risk
C146,322,1,124761.6,3,1,3,7,Potential Loyalist
C1460,536,1,200343.3,2,1,4,7,Potential Loyalist
C1461,731,1,18518.4,1,1,1,3,Hibernating
C1462,154,1,89147.2,4,1,3,8,Loyal
C1463,495,1,58985.5,2,1,2,5,At Risk
C1464,58,1,51112.2,4,1,2,7,Potential Loyalist
C1465,227,1,3832.3,3,1,1,5,At Risk
C1466,617,1,115912.0,1,1,3,5,At Risk
C1467,225,1,55143.7,3,1,2,6,Potential Loyalist
C1468,1,1,102049.2,4,1,3,8,Loyal
C1469,258,1,125907.3,3,1,3,7,Potential Loyalist
C147,547,1,127910.0,1,1,3,5,At Risk
C1470,562,1,17904.0,1,1,1,3,Hibernating
C1471,308,1,12113.1,3,1,1,5,At Risk
C1472,360,1,76535.8,3,1,2,6,Potential Loyalist
C1473,223,1,38989.5,3,1,1,5,At Risk
C1474,353,1,56828.8,3,1,2,6,Potential Loyalist
C1475,34,1,71208.2,4,1,2,7,Potential Loyalist
C1476,258,1,178614.0,3,1,4,8,Loyal
C1477,286,1,250950.4,3,1,4,8,Loyal
C1478,705,1,32220.2,1,1,1,3,Hibernating
C1479,36,1,6171.0,4,1,1,6,Potential Loyalist
C148,420,1,288921.6,2,1,4,7,Potential Loyalist
C1480,454,1,20960.0,2,1,1,4,At Risk
C1481,186,1,148165.8,3,1,3,7,Potential Loyalist
C1482,103,1,253683.2,4,1,4,9,Loyal
C1483,538,1,167871.0,2,1,4,7,Potential Loyalist
C1484,705,1,177196.8,1,1,4,6,Potential Loyalist
C1485,488,1,29835.0,2,1,1,4,At Risk
C1486,141,1,17748.0,4,1,1,6,Potential Loyalist
C1487,350,1,63268.8,3,1,2,6,Potential Loyalist
C1488,676,1,123082.95,1,1,3,5,At Risk
C1489,482,1,40764.0,2,1,2,5,At Risk
C149,311,1,193075.8,3,1,4,8,Loyal
C1490,25,2,80540.0,4,4,2,10,Champions
C1491,574,1,104764.2,1,1,3,5,At Risk
C1492,446,1,134611.1,2,1,3,6,Potential Loyalist
C1493,128,1,124213.05,4,1,3,8,Loyal
C1494,12,1,17120.0,4,1,1,6,Potential Loyalist
C1495,313,1,65484.0,3,1,2,6,Potential Loyalist
C1496,635,1,12030.4,1,1,1,3,Hibernating
C1497,495,1,39576.0,2,1,1,4,At Risk
C1498,37,1,147985.2,4,1,3,8,Loyal
C1499,530,1,83685.6,2,1,2,5,At Risk
C15,385,1,276288.5,2,1,4,7,Potential Loyalist
C150,465,1,294008.0,2,1,4,7,Potential Loyalist
C1500,74,1,380045.0,4,1,4,9,Loyal
C1501,488,1,88210.8,2,1,3,6,Potential Loyalist
C1502,136,1,16960.0,4,1,1,6,Potential Loyalist
C1503,355,1,54603.0,3,1,2,6,Potential Loyalist
C1504,312,1,123979.2,3,1,3,7,Potential Loyalist
C1505,305,1,184080.0,3,1,4,8,Loyal
C1506,68,1,129056.0,4,1,3,8,Loyal
C1507,470,1,30517.8,2,1,1,4,At Risk
C1508,351,1,152077.75,3,1,3,7,Potential Loyalist
C1509,604,1,108240.0,1,1,3,5,At Risk
C151,526,1,85666.4,2,1,2,5,At Risk
C1510,570,1,29130.35,1,1,1,3,Hibernating
C1511,715,1,9015.5,1,1,1,3,Hibernating
C1512,711,1,18208.0,1,1,1,3,Hibernating
C1513,401,1,50673.0,2,1,2,5,At Risk
C1514,470,1,63998.1,2,1,2,5,At Risk
C1515,148,1,12614.4,4,1,1,6,Potential Loyalist
C1516,414,1,89544.0,2,1,3,6,Potential Loyalist
C1517,550,1,63767.8,1,1,2,4,At Risk
C1518,579,1,221337.0,1,1,4,6,Potential Loyalist
C1519,241,1,117993.8,3,1,3,7,Potential Loyalist
C152,323,1,119524.8,3,1,3,7,Potential Loyalist
C1520,426,1,94480.8,2,1,3,6,Potential Loyalist
C1521,99,1,129708.8,4,1,3,8,Loyal
C1522,72,1,177508.8,4,1,4,9,Loyal
C1523,685,1,23856.0,1,1,1,3,Hibernating
C1524,553,1,56649.1,1,1,2,4,At Risk
C1525,49,1,207242.5,4,1,4,9,Loyal
C1526,219,1,38162.0,3,1,1,5,At Risk
C1527,562,1,251605.0,1,1,4,6,Potential Loyalist
C1528,397,1,111644.1,2,1,3,6,Potential Loyalist
C1529,188,1,17250.0,3,1,1,5,At Risk
C153,294,1,248967.0,3,1,4,8,Loyal
C1530,10,1,129731.2,4,1,3,8,Loyal
C1531,189,1,183557.5,3,1,4,8,Loyal
C1532,459,1,116650.5,2,1,3,6,Potential Loyalist
C1533,399,1,287004.0,2,1,4,7,Potential Loyalist
C1534,214,1,70579.2,3,1,2,6,Potential Loyalist
C1535,104,1,71307.0,4,1,2,7,Potential Loyalist
C1536,645,1,309745.0,1,1,4,6,Potential Loyalist
C1537,130,1,36987.3,4,1,1,6,Potential Loyalist
C1538,705,1,20848.8,1,1,1,3,Hibernating
C1539,30,1,131653.1,4,1,3,8,Loyal
C154,332,1,161862.0,3,1,4,8,Loyal
C1540,207,1,128968.2,3,1,3,7,Potential Loyalist
C1541,715,1,104555.1,1,1,3,5,At Risk
C1542,39,1,23469.6,4,1,1,6,Potential Loyalist
C1543,268,1,154464.0,3,1,3,7,Potential Loyalist
C1544,582,1,36444.6,1,1,1,3,Hibernating
C1545,620,1,104504.75,1,1,3,5,At Risk
C1546,327,1,233842.5,3,1,4,8,Loyal
C1547,521,1,98570.1,2,1,3,6,Potential Loyalist
C1548,657,1,179868.5,1,1,4,6,Potential Loyalist
C1549,195,1,288632.0,3,1,4,8,Loyal
C155,669,1,64336.0,1,1,2,4,At Risk
C1550,173,1,87640.35,4,1,3,8,Loyal
C1551,351,1,164648.0,3,1,4,8,Loyal
C1552,367,1,42228.0,2,1,2,5,At Risk
C1553,19,1,189107.0,4,1,4,9,Loyal
C1554,684,1,64281.75,1,1,2,4,At Risk
C1555,644,1,93597.8,1,1,3,5,At Risk
C1556,717,1,195399.0,1,1,4,6,Potential Loyalist
C1557,594,1,83296.6,1,1,2,4,At Risk
C1558,344,1,28657.6,3,1,1,5,At Risk
C1559,430,1,122479.2,2,1,3,6,Potential Loyalist
C156,572,1,176352.0,1,1,4,6,Potential Loyalist
C1560,371,1,71546.4,2,1,2,5,At Risk
C1561,414,1,38977.0,2,1,1,4,At Risk
C1562,237,1,62525.0,3,1,2,6,Potential Loyalist
C1563,225,1,144540.0,3,1,3,7,Potential Loyalist
C1564,578,1,121658.8,1,1,3,5,At Risk
C1565,176,1,43547.0,4,1,2,7,Potential Loyalist
C1566,210,1,24588.8,3,1,1,5,At Risk
C1567,434,1,149100.6,2,1,3,6,Potential Loyalist
C1568,113,1,126775.8,4,1,3,8,Loyal
C1569,265,1,14177.6,3,1,1,5,At Risk
C157,194,1,169569.0,3,1,4,8,Loyal
C1570,445,1,300772.0,2,1,4,7,Potential Loyalist
C1571,253,1,26889.0,3,1,1,5,At Risk
C1572,599,1,22703.0,1,1,1,3,Hibernating
C1573,408,1,148505.6,2,1,3,6,Potential Loyalist
C1574,75,1,128109.6,4,1,3,8,Loyal
C1575,111,1,267065.75,4,1,4,9,Loyal
C1576,16,1,32649.6,4,1,1,6,Potential Loyalist
C1577,315,1,27298.4,3,1,1,5,At Risk
C1578,60,1,49454.0,4,1,2,7,Potential Loyalist
C1579,682,1,56313.6,1,1,2,4,At Risk
C158,524,1,307933.75,2,1,4,7,Potential Loyalist
C1580,148,1,64639.95,4,1,2,7,Potential Loyalist
C1581,591,1,23737.95,1,1,1,3,Hibernating
C1582,602,1,166433.4,1,1,4,6,Potential Loyalist
C1583,421,1,34958.1,2,1,1,4,At Risk
C1584,656,1,59371.2,1,1,2,4,At Risk
C1585,29,1,755.25,4,1,1,6,Potential Loyalist
C1586,587,1,164115.45,1,1,4,6,Potential Loyalist
C1587,707,1,119878.6,1,1,3,5,At Risk
C1588,727,1,223100.0,1,1,4,6,Potential Loyalist
C1589,447,1,232875.0,2,1,4,7,Potential Loyalist
C159,461,1,47514.6,2,1,2,5,At Risk
C1590,38,1,315064.0,4,1,4,9,Loyal
C1591,419,1,42798.4,2,1,2,5,At Risk
C1592,95,1,257918.4,4,1,4,9,Loyal
C1593,388,1,97338.9,2,1,3,6,Potential Loyalist
C1594,210,1,99263.0,3,1,3,7,Potential Loyalist
C1595,86,1,115357.5,4,1,3,8,Loyal
C1596,378,1,204336.0,2,1,4,7,Potential Loyalist
C1597,342,1,32493.6,3,1,1,5,At Risk
C1598,722,1,139545.0,1,1,3,5,At Risk
C1599,535,1,259477.2,2,1,4,7,Potential Loyalist
C16,67,1,57502.4,4,1,2,7,Potential Loyalist
C160,86,1,21629.6,4,1,1,6,Potential Loyalist
C1600,252,1,63757.8,3,1,2,6,Potential Loyalist
C1601,327,1,138432.0,3,1,3,7,Potential Loyalist
C1602,39,1,156926.7,4,1,3,8,Loyal
C1603,111,1,96135.0,4,1,3,8,Loyal
C1604,271,1,61995.6,3,1,2,6,Potential Loyalist
C1605,286,1,42597.0,3,1,2,6,Potential Loyalist
C1606,245,1,98953.6,3,1,3,7,Potential Loyalist
C1607,132,1,136738.25,4,1,3,8,Loyal
C1608,729,1,58028.65,1,1,2,4,At Risk
C1609,319,1,257363.0,3,1,4,8,Loyal
C161,141,1,123054.0,4,1,3,8,Loyal
C1610,4,1,60908.0,4,1,2,7,Potential Loyalist
C1611,140,1,2436.0,4,1,1,6,Potential Loyalist
C1612,394,1,30788.8,2,1,1,4,At Risk
C1613,484,1,32192.1,2,1,1,4,At Risk
C1614,712,1,40223.0,1,1,1,3,Hibernating
C1615,590,1,59603.2,1,1,2,4,At Risk
C1616,77,1,88485.0,4,1,3,8,Loyal
C1617,437,2,302672.0,2,4,4,10,Champions
C1618,675,1,141240.3,1,1,3,5,At Risk
C1619,213,1,273844.0,3,1,4,8,Loyal
C162,194,1,311815.0,3,1,4,8,Loyal
C1620,42,1,182763.6,4,1,4,9,Loyal
C1621,460,1,130960.35,2,1,3,6,Potential Loyalist
C1622,695,1,128282.0,1,1,3,5,At Risk
C1623,372,1,292837.5,2,1,4,7,Potential Loyalist
C1624,563,1,52073.6,1,1,2,4,At Risk
C1625,351,1,123665.0,3,1,3,7,Potential Loyalist
C1626,488,1,156325.2,2,1,3,6,Potential Loyalist
C1627,506,1,45505.6,2,1,2,5,At Risk
C1628,494,1,239376.0,2,1,4,7,Potential Loyalist
C1629,682,1,71084.0,1,1,2,4,At Risk
C163,336,1,37775.2,3,1,1,5,At Risk
C1630,470,1,190404.25,2,1,4,7,Potential Loyalist
C1631,683,1,89174.4,1,1,3,5,At Risk
C1632,656,1,108927.0,1,1,3,5,At Risk
C1633,68,1,104535.0,4,1,3,8,Loyal
C1634,458,1,167598.75,2,1,4,7,Potential Loyalist
C1635,87,1,187992.0,4,1,4,9,Loyal
C1636,650,1,64824.0,1,1,2,4,At Risk
C1637,355,1,17419.5,3,1,1,5,At Risk
C1638,439,1,352051.0,2,1,4,7,Potential Loyalist
C1639,506,1,2668.0,2,1,1,4,At Risk
C164,439,1,151809.15,2,1,3,6,Potential Loyalist
C1640,724,1,23987.2,1,1,1,3,Hibernating
C1641,539,1,25492.5,2,1,1,4,At Risk
C1642,280,1,68412.0,3,1,2,6,Potential Loyalist
C1643,254,1,100445.4,3,1,3,7,Potential Loyalist
C1644,560,1,243252.0,1,1,4,6,Potential Loyalist
C1645,399,1,43437.0,2,1,2,5,At Risk
C1646,266,2,265155.2,3,4,4,11,Champions
C1647,486,1,50041.2,2,1,2,5,At Risk
C1648,424,1,67554.5,2,1,2,5,At Risk
C1649,243,1,23648.4,3,1,1,5,At Risk
C165,394,1,168714.0,2,1,4,7,Potential Loyalist
C1650,311,1,61199.1,3,1,2,6,Potential Loyalist
C1651,490,1,57316.0,2,1,2,5,At Risk
C1652,631,1,139644.3,1,1,3,5,At Risk
C1653,19,1,173640.0,4,1,4,9,Loyal
C1654,499,1,38767.2,2,1,1,4,At Risk
C1655,14,1,112295.7,4,1,3,8,Loyal
C1656,239,1,4561.95,3,1,1,5,At Risk
C1657,490,1,157103.4,2,1,3,6,Potential Loyalist
C1658,316,1,58600.0,3,1,2,6,Potential Loyalist
C1659,345,1,57035.2,3,1,2,6,Potential Loyalist
C166,260,1,188392.5,3,1,4,8,Loyal
C1660,642,1,37840.8,1,1,1,3,Hibernating
C1661,175,1,40278.6,4,1,1,6,Potential Loyalist
C1662,199,1,99910.8,3,1,3,7,Potential Loyalist
C1663,84,1,122458.8,4,1,3,8,Loyal
C1664,621,1,44816.4,1,1,2,4,At Risk
C1665,181,1,26132.0,4,1,1,6,Potential Loyalist
C1666,565,1,1898.05,1,1,1,3,Hibernating
C1667,344,1,259628.0,3,1,4,8,Loyal
C1668,636,1,51362.1,1,1,2,4,At Risk
C1669,712,1,12276.55,1,1,1,3,Hibernating
C167,554,1,103944.0,1,1,3,5,At Risk
C1670,157,1,244614.4,4,1,4,9,Loyal
C1671,484,1,84732.0,2,1,2,5,At Risk
C1672,482,1,85584.8,2,1,2,5,At Risk
C1673,186,1,236803.2,3,1,4,8,Loyal
C1674,550,1,20235.0,1,1,1,3,Hibernating
C1675,5,1,10311.3,4,1,1,6,Potential Loyalist
C1676,400,1,62302.5,2,1,2,5,At Risk
C1677,716,1,55367.3,1,1,2,4,At Risk
C1678,206,1,35876.75,3,1,1,5,At Risk
C1679,150,1,63000.0,4,1,2,7,Potential Loyalist
C168,228,1,36632.0,3,1,1,5,At Risk
C1680,478,1,312964.0,2,1,4,7,Potential Loyalist
C1681,401,1,69350.4,2,1,2,5,At Risk
C1682,212,1,34764.15,3,1,1,5,At Risk
C1683,679,1,118184.0,1,1,3,5,At Risk
C1684,575,1,16134.8,1,1,1,3,Hibernating
C1685,722,1,31506.95,1,1,1,3,Hibernating
C1686,587,1,62910.0,1,1,2,4,At Risk
C1687,231,1,173167.2,3,1,4,8,Loyal
C1688,252,1,2305.2,3,1,1,5,At Risk
C1689,78,1,231888.0,4,1,4,9,Loyal
C169,31,1,53667.3,4,1,2,7,Potential Loyalist
C1690,397,1,30457.0,2,1,1,4,At Risk
C1691,299,1,327640.5,3,1,4,8,Loyal
C1692,191,1,61502.0,3,1,2,6,Potential Loyalist
C1693,260,1,239296.5,3,1,4,8,Loyal
C1694,517,1,52785.85,2,1,2,5,At Risk
C1695,700,1,46443.6,1,1,2,4,At Risk
C1696,244,1,238900.0,3,1,4,8,Loyal
C1697,170,1,22723.0,4,1,1,6,Potential Loyalist
C1698,164,2,114059.3,4,4,3,11,Champions
C1699,488,1,108896.0,2,1,3,6,Potential Loyalist
C17,410,1,86202.0,2,1,3,6,Potential Loyalist
C170,450,1,123331.2,2,1,3,6,Potential Loyalist
C1700,615,1,86488.0,1,1,3,5,At Risk
C1701,617,1,95801.8,1,1,3,5,At Risk
C1702,620,1,76312.8,1,1,2,4,At Risk
C1703,230,1,129648.6,3,1,3,7,Potential Loyalist
C1704,393,1,321113.0,2,1,4,7,Potential Loyalist
C1705,176,1,145096.0,4,1,3,8,Loyal
C1706,587,1,9523.2,1,1,1,3,Hibernating
C1707,257,1,108364.5,3,1,3,7,Potential Loyalist
C1708,139,1,96476.4,4,1,3,8,Loyal
C1709,360,1,3690.75,3,1,1,5,At Risk
C171,19,1,25660.8,4,1,1,6,Potential Loyalist
C1710,682,1,8465.45,1,1,1,3,Hibernating
C1711,629,1,94932.0,1,1,3,5,At Risk
C1712,335,1,86230.8,3,1,3,7,Potential Loyalist
C1713,548,1,30881.0,1,1,1,3,Hibernating
C1714,668,1,64024.3,1,1,2,4,At Risk
C1715,19,1,61893.0,4,1,2,7,Potential Loyalist
C1716,639,1,125687.85,1,1,3,5,At Risk
C1717,334,1,4096.8,3,1,1,5,At Risk
C1718,58,1,201533.0,4,1,4,9,Loyal
C1719,106,1,60493.5,4,1,2,7,Potential Loyalist
C172,663,1,98862.0,1,1,3,5,At Risk
C1720,474,1,10401.6,2,1,1,4,At Risk
C1721,344,1,138345.0,3,1,3,7,Potential Loyalist
C1722,709,1,26652.6,1,1,1,3,Hibernating
C1723,207,1,40115.75,3,1,1,5,At Risk
C1724,36,1,51055.2,4,1,2,7,Potential Loyalist
C1725,254,1,69645.6,3,1,2,6,Potential Loyalist
C1726,674,1,36146.4,1,1,1,3,Hibernating
C1727,284,1,122129.1,3,1,3,7,Potential Loyalist
C1728,27,1,72156.0,4,1,2,7,Potential Loyalist
C1729,247,1,33261.4,3,1,1,5,At Risk
C173,613,1,64688.4,1,1,2,4,At Risk
C1730,600,1,94601.6,1,1,3,5,At Risk
C1731,89,1,372330.0,4,1,4,9,Loyal
C1732,133,1,316504.0,4,1,4,9,Loyal
C1733,16,1,238489.2,4,1,4,9,Loyal
C1734,441,1,279183.6,2,1,4,7,Potential Loyalist
C1735,628,1,290836.0,1,1,4,6,Potential Loyalist
C1736,293,1,10908.0,3,1,1,5,At Risk
C1737,457,1,21484.25,2,1,1,4,At Risk
C1738,316,1,35658.0,3,1,1,5,At Risk
C1739,182,1,64222.2,4,1,2,7,Potential Loyalist
C174,179,1,62764.6,4,1,2,7,Potential Loyalist
C1740,458,1,234707.0,2,1,4,7,Potential Loyalist
C1741,367,1,65704.15,2,1,2,5,At Risk
C1742,674,1,234651.0,1,1,4,6,Potential Loyalist
C1743,730,1,192984.0,1,1,4,6,Potential Loyalist
C1744,10,1,324670.25,4,1,4,9,Loyal
C1745,109,1,65932.0,4,1,2,7,Potential Loyalist
C1746,70,1,242564.5,4,1,4,9,Loyal
C1747,470,1,32903.0,2,1,1,4,At Risk
C1748,134,1,176947.05,4,1,4,9,Loyal
C1749,281,1,9786.9,3,1,1,5,At Risk
C175,307,1,38595.2,3,1,1,5,At Risk
C1750,247,1,54250.0,3,1,2,6,Potential Loyalist
C1751,336,1,205502.8,3,1,4,8,Loyal
C1752,412,1,48125.3,2,1,2,5,At Risk
C1753,263,2,283527.0,3,4,4,11,Champions
C1754,298,1,149940.0,3,1,3,7,Potential Loyalist
C1755,520,1,23029.9,2,1,1,4,At Risk
C1756,436,1,70016.4,2,1,2,5,At Risk
C1757,387,1,14400.7,2,1,1,4,At Risk
C1758,248,1,92454.0,3,1,3,7,Potential Loyalist
C1759,39,1,151865.1,4,1,3,8,Loyal
C176,28,1,274590.0,4,1,4,9,Loyal
C1760,143,1,58701.0,4,1,2,7,Potential Loyalist
C1761,107,1,86415.25,4,1,3,8,Loyal
C1762,206,1,63353.9,3,1,2,6,Potential Loyalist
C1763,445,1,2230.4,2,1,1,4,At Risk
C1764,560,1,127513.6,1,1,3,5,At Risk
C1765,640,1,124858.8,1,1,3,5,At Risk
C1766,552,1,184654.0,1,1,4,6,Potential Loyalist
C1767,330,1,19470.1,3,1,1,5,At Risk
C1768,3,1,22576.0,4,1,1,6,Potential Loyalist
C1769,533,1,112039.2,2,1,3,6,Potential Loyalist
C177,464,1,249644.0,2,1,4,7,Potential Loyalist
C1770,649,1,1508.0,1,1,1,3,Hibernating
C1771,661,1,20116.25,1,1,1,3,Hibernating
C1772,293,1,74399.0,3,1,2,6,Potential Loyalist
C1773,383,1,121048.5,2,1,3,6,Potential Loyalist
C1774,364,1,63299.5,2,1,2,5,At Risk
C1775,10,1,160565.85,4,1,3,8,Loyal
C1776,699,1,241892.8,1,1,4,6,Potential Loyalist
C1777,698,1,1440.75,1,1,1,3,Hibernating
C1778,559,1,102394.8,1,1,3,5,At Risk
C1779,658,1,70622.0,1,1,2,4,At Risk
C178,360,1,41674.0,3,1,2,6,Potential Loyalist
C1780,340,1,76156.8,3,1,2,6,Potential Loyalist
C1781,31,1,292616.0,4,1,4,9,Loyal
C1782,117,1,24264.0,4,1,1,6,Potential Loyalist
C1783,388,1,132170.0,2,1,3,6,Potential Loyalist
C1784,594,1,135936.9,1,1,3,5,At Risk
C1785,56,1,102004.0,4,1,3,8,Loyal
C1786,221,1,34803.25,3,1,1,5,At Risk
C1787,308,1,157124.0,3,1,3,7,Potential Loyalist
C1788,79,1,15713.0,4,1,1,6,Potential Loyalist
C1789,648,1,110235.6,1,1,3,5,At Risk
C179,427,1,177916.05,2,1,4,7,Potential Loyalist
C1790,120,1,215733.4,4,1,4,9,Loyal
C1791,120,1,76363.0,4,1,2,7,Potential Loyalist
C1792,92,1,10947.15,4,1,1,6,Potential Loyalist
C1793,286,1,166538.8,3,1,4,8,Loyal
C1794,326,1,241162.25,3,1,4,8,Loyal
C1795,710,1,162763.2,1,1,4,6,Potential Loyalist
C1796,642,1,333738.0,1,1,4,6,Potential Loyalist
C1797,453,1,14347.8,2,1,1,4,At Risk
C1798,592,1,158094.0,1,1,3,5,At Risk
C1799,649,1,12463.0,1,1,1,3,Hibernating
C18,599,1,101161.7,1,1,3,5,At Risk
C180,270,1,101031.0,3,1,3,7,Potential Loyalist
C1800,10,1,68898.0,4,1,2,7,Potential Loyalist
C1801,389,1,56089.8,2,1,2,5,At Risk
C1802,209,1,65793.6,3,1,2,6,Potential Loyalist
C1803,699,1,66719.7,1,1,2,4,At Risk
C1804,384,1,29727.0,2,1,1,4,At Risk
C1805,598,1,54449.3,1,1,2,4,At Risk
C1806,289,1,255316.5,3,1,4,8,Loyal
C1807,439,1,118064.0,2,1,3,6,Potential Loyalist
C1808,305,1,80574.9,3,1,2,6,Potential Loyalist
C1809,59,1,213580.8,4,1,4,9,Loyal
C181,568,1,113566.8,1,1,3,5,At Risk
C1810,317,1,82995.3,3,1,2,6,Potential Loyalist
C1811,120,1,21851.8,4,1,1,6,Potential Loyalist
C1812,270,1,101663.1,3,1,3,7,Potential Loyalist
C1813,495,1,10451.2,2,1,1,4,At Risk
C1814,680,1,124013.7,1,1,3,5,At Risk
C1815,40,1,44742.15,4,1,2,7,Potential Loyalist
C1816,188,1,60736.8,3,1,2,6,Potential Loyalist
C1817,590,1,44076.6,1,1,2,4,At Risk
C1818,92,1,13624.8,4,1,1,6,Potential Loyalist
C1819,460,1,65896.75,2,1,2,5,At Risk
C182,708,1,56876.4,1,1,2,4,At Risk
C1820,574,1,10270.8,1,1,1,3,Hibernating
C1821,2,1,284796.0,4,1,4,9,Loyal
C1822,266,1,17300.05,3,1,1,5,At Risk
C1823,30,1,60660.0,4,1,2,7,Potential Loyalist
C1824,185,1,78759.75,4,1,2,7,Potential Loyalist
C1825,669,1,25949.25,1,1,1,3,Hibernating
C1826,363,1,15700.0,2,1,1,4,At Risk
C1827,233,1,2204.05,3,1,1,5,At Risk
C1828,39,1,210344.25,4,1,4,9,Loyal
C1829,691,1,6845.7,1,1,1,3,Hibernating
C183,298,1,17341.0,3,1,1,5,At Risk
C1830,451,1,39461.0,2,1,1,4,At Risk
C1831,427,1,89446.4,2,1,3,6,Potential Loyalist
C1832,702,1,206766.0,1,1,4,6,Potential Loyalist
C1833,550,2,96369.0,1,4,3,8,Loyal
C1834,199,1,16219.0,3,1,1,5,At Risk
C1835,450,1,244248.0,2,1,4,7,Potential Loyalist
C1836,538,1,34473.6,2,1,1,4,At Risk
C1837,346,1,35884.8,3,1,1,5,At Risk
C1838,545,1,334107.0,1,1,4,6,Potential Loyalist
C1839,333,1,122894.0,3,1,3,7,Potential Loyalist
C184,303,1,62772.0,3,1,2,6,Potential Loyalist
C1840,177,1,36931.2,4,1,1,6,Potential Loyalist
C1841,642,1,147440.0,1,1,3,5,At Risk
C1842,442,1,250709.75,2,1,4,7,Potential Loyalist
C1843,324,1,3717.6,3,1,1,5,At Risk
C1844,537,1,66475.2,2,1,2,5,At Risk
C1845,399,1,170736.0,2,1,4,7,Potential Loyalist
C1846,531,1,25795.8,2,1,1,4,At Risk
C1847,247,2,403114.6,3,4,4,11,Champions
C1848,662,1,140706.0,1,1,3,5,At Risk
C1849,133,1,373915.0,4,1,4,9,Loyal
C185,310,1,235353.6,3,1,4,8,Loyal
C1850,529,1,53622.0,2,1,2,5,At Risk
C1851,210,1,116680.0,3,1,3,7,Potential Loyalist
C1852,154,1,26540.15,4,1,1,6,Potential Loyalist
C1853,221,1,33626.0,3,1,1,5,At Risk
C1854,436,1,127176.0,2,1,3,6,Potential Loyalist
C1855,180,1,134099.2,4,1,3,8,Loyal
C1856,479,1,212948.2,2,1,4,7,Potential Loyalist
C1857,616,1,54181.8,1,1,2,4,At Risk
C1858,259,1,47150.35,3,1,2,6,Potential Loyalist
C1859,98,1,270172.4,4,1,4,9,Loyal
C186,559,1,57242.25,1,1,2,4,At Risk
C1860,402,1,32588.1,2,1,1,4,At Risk
C1861,439,1,218675.75,2,1,4,7,Potential Loyalist
C1862,647,1,70653.6,1,1,2,4,At Risk
C1863,9,1,13361.6,4,1,1,6,Potential Loyalist
C1864,74,1,26313.6,4,1,1,6,Potential Loyalist
C1865,473,1,23579.1,2,1,1,4,At Risk
C1866,215,1,44583.0,3,1,2,6,Potential Loyalist
C1867,484,1,67368.6,2,1,2,5,At Risk
C1868,692,1,212187.0,1,1,4,6,Potential Loyalist
C1869,85,1,22318.35,4,1,1,6,Potential Loyalist
C187,85,2,479389.0,4,4,4,12,Champions
C1870,304,1,35422.0,3,1,1,5,At Risk
C1871,269,1,276267.6,3,1,4,8,Loyal
C1872,249,1,134391.0,3,1,3,7,Potential Loyalist
C1873,431,2,311417.1,2,4,4,10,Champions
C1874,573,2,178885.95,1,4,4,9,Loyal
C1875,497,1,129746.0,2,1,3,6,Potential Loyalist
C1876,602,1,177229.25,1,1,4,6,Potential Loyalist
C1877,660,1,116525.0,1,1,3,5,At Risk
C1878,134,1,45096.0,4,1,2,7,Potential Loyalist
C1879,628,1,61120.0,1,1,2,4,At Risk
C188,625,1,148762.4,1,1,3,5,At Risk
C1880,663,1,16248.0,1,1,1,3,Hibernating
C1881,86,1,131278.6,4,1,3,8,Loyal
C1882,583,1,83082.25,1,1,2,4,At Risk
C1883,476,1,116459.1,2,1,3,6,Potential Loyalist
C1884,272,1,20651.1,3,1,1,5,At Risk
C1885,97,1,113824.0,4,1,3,8,Loyal
C1886,161,1,38836.95,4,1,1,6,Potential Loyalist
C1887,39,1,161060.55,4,1,4,9,Loyal
C1888,90,1,68527.3,4,1,2,7,Potential Loyalist
C1889,589,1,146071.05,1,1,3,5,At Risk
C189,573,1,39852.0,1,1,1,3,Hibernating
C1890,475,1,179074.8,2,1,4,7,Potential Loyalist
C1891,166,1,15894.4,4,1,1,6,Potential Loyalist
C1892,174,1,102193.8,4,1,3,8,Loyal
C1893,39,1,65235.8,4,1,2,7,Potential Loyalist
C1894,701,1,11869.3,1,1,1,3,Hibernating
C1895,480,1,154508.0,2,1,3,6,Potential Loyalist
C1896,280,1,36481.15,3,1,1,5,At Risk
C1897,624,1,110167.2,1,1,3,5,At Risk
C1898,394,1,19193.0,2,1,1,4,At Risk
C1899,479,1,64716.85,2,1,2,5,At Risk
C19,561,1,49113.0,1,1,2,4,At Risk
C190,415,1,52237.65,2,1,2,5,At Risk
C1900,380,1,140661.0,2,1,3,6,Potential Loyalist
C1901,147,1,128504.7,4,1,3,8,Loyal
C1902,243,1,137878.0,3,1,3,7,Potential Loyalist
C1903,641,1,95664.0,1,1,3,5,At Risk
C1904,247,1,146680.0,3,1,3,7,Potential Loyalist
C1905,38,1,243852.25,4,1,4,9,Loyal
C1906,660,2,389687.15,1,4,4,9,Loyal
