order_id,order_date,customer_id,product_id,city,region,category,sub_category,sales,quantity,discount,profit
10280,2024-02-06,C4383,P2380,Guwahati,East,Groceries,Oil,141660.0,5,10,22581.15
10281,2025-08-17,C3763,P1075,Patna,East,Sports,Dumbbells,198652.65,3,15,24667.96
10282,2024-08-25,C2455,P1317,Ranchi,East,Sports,Football,155307.6,4,10,29994.41
10283,2025-06-30,C4552,P320,Patna,East,Toys,Board Game,79611.9,2,5,8137.53
10284,2025-05-10,C3202,P1434,Bangalore,South,Beauty,Foundation,333535.5,5,10,29686.68
10285,2025-08-05,C4448,P457,Hyderabad,South,Furniture,Cabinet,45039.0,1,0,5713.33
10286,2024-02-14,C3332,P2015,Mumbai,West,Kitchen,Microwave,62388.9,3,10,14441.15
10287,2025-07-23,C426,P2161,Jaipur,North,Electronics,Mobile,18079.45,1,5,3429.94
10288,2025-03-09,C466,P3466,Patna,East,Home Decor,Vase,30319.25,5,5,6663.92
10289,2024-03-30,C3632,P530,Jaipur,North,Electronics,Camera,68889.6,4,10,11105.93
10290,2025-06-23,C3424,P475,Ahmedabad,West,Electronics,Camera,19236.8,1,20,1484.91
10291,2025-04-20,C4773,P2798,Coimbatore,South,Beauty,Shampoo,225088.5,5,15,19501.98
10292,2024-07-16,C1763,P2996,Bangalore,South,Furniture,Sofa,2230.4,4,20,407.92
10293,2023-10-16,C1977,P1443,Goa,West,Beauty,Foundation,257712.0,4,0,26012.11
10294,2025-05-10,C4834,P2812,Hyderabad,South,Beauty,Shampoo,14436.2,1,5,906.84
10295,2023-11-05,C3885,P555,Delhi,North,Furniture,Chair,149425.5,2,5,16809.48
10296,2024-06-03,C2013,P48,Bangalore,South,Clothing,Accessories,265568.0,4,0,59731.79
10297,2024-06-09,C9,P1720,Patna,East,Home Decor,Lamp,153273.0,3,5,15727.77
10298,2025-09-17,C3024,P1290,Lucknow,North,Books,Fiction,116016.5,5,15,26646.97
10299,2024-01-03,C2305,P3369,Thiruvananthapuram,South,Books,Textbook,68905.4,1,5,5338.34
10300,2024-09-14,C2122,P525,Lucknow,North,Electronics,Camera,155600.5,5,5,33651.01
10301,2024-08-29,C1513,P1520,Mumbai,West,Electronics,Headphones,50673.0,1,0,6174.29
10302,2025-04-01,C1481,P1433,Kolkata,East,Beauty,Foundation,148165.8,3,5,28610.94
10303,2024-05-13,C4064,P212,Chandigarh,North,Furniture,Bed,203232.0,5,20,18444.62
10304,2024-10-18,C2660,P1086,Pune,West,Sports,Dumbbells,54355.5,1,10,8805.24
10305,2025-08-31,C4505,P789,Chennai,South,Kitchen,Cookware Set,74308.0,4,0,9828.04
10306,2024-03-26,C3876,P2577,Lucknow,North,Toys,RC Car,178886.75,5,15,33710.88
10307,2023-11-05,C3274,P3505,Guwahati,East,Home Decor,Vase,87015.6,2,10,8010.29
10308,2024-05-27,C3103,P3056,Chandigarh,North,Furniture,Sofa,65178.0,5,10,14017.38
10309,2025-06-11,C1243,P2758,Chennai,South,Beauty,Shampoo,225336.0,3,0,41756.57
10310,2024-09-13,C4264,P163,Delhi,North,Furniture,Bed,58351.85,1,5,7117.79
10311,2024-07-17,C2379,P333,Coimbatore,South,Toys,Board Game,327536.25,5,5,66432.74
10312,2025-04-13,C2879,P3440,Ranchi,East,Home Decor,Vase,87459.2,2,20,6642.63
10313,2023-12-06,C277,P2523,Ranchi,East,Toys,Puzzle,25673.0,1,0,5287.23
10314,2025-01-09,C187,P2427,Delhi,North,Beauty,Perfume,352555.0,5,0,50630.69
10315,2024-05-25,C3640,P749,Jaipur,North,Books,Comics,121954.5,5,10,16875.23
10316,2023-12-27,C794,P1509,Kolkata,East,Electronics,Headphones,197621.6,4,15,24989.09
10317,2024-05-11,C710,P108,Bangalore,South,Toys,Action Figure,274838.4,4,10,62452.3
10318,2025-06-01,C2514,P853,Pune,West,Sports,Cricket Bat,227461.35,3,5,38212.89
10319,2024-10-27,C3491,P3656,Surat,West,Groceries,Wheat,127037.7,3,10,28041.84
10320,2025-05-26,C1405,P3625,Delhi,North,Groceries,Wheat,79212.0,1,0,6199.67
10321,2024-01-22,C4534,P588,Chandigarh,North,Furniture,Chair,71349.0,3,15,15172.76
10322,2025-02-25,C2939,P2195,Goa,West,Electronics,Mobile,57519.5,2,15,7514.18
10323,2024-03-18,C2483,P2674,Pune,West,Kitchen,Refrigerator,94683.2,2,15,11283.19
10324,2025-02-21,C144,P2156,Mumbai,West,Electronics,Mobile,271340.0,4,0,43514.49
10325,2024-07-10,C483,P944,Guwahati,East,Home Decor,Cushion,119660.8,4,20,26431.65
10326,2025-07-10,C2743,P2113,Kolkata,East,Kitchen,Mixer Grinder,153926.6,4,5,19586.78
10327,2023-11-12,C4508,P2055,Patna,East,Kitchen,Microwave,10030.0,2,0,1721.21
10328,2024-09-19,C4193,P1932,Hyderabad,South,Clothing,Men's Wear,188409.6,4,20,41098.05
10329,2024-11-24,C945,P1671,Chandigarh,North,Clothing,Kids Wear,5141.0,1,0,929.63
10330,2024-10-16,C4237,P1068,Bangalore,South,Sports,Dumbbells,6503.4,1,10,1113.73
10331,2024-10-25,C1721,P1840,Surat,West,Electronics,Laptop,138345.0,5,0,18153.21
10332,2024-03-08,C1353,P3627,Thiruvananthapuram,South,Groceries,Wheat,116437.5,3,10,20639.6
10333,2024-03-23,C1644,P1294,Jaipur,North,Books,Fiction,243252.0,5,10,34303.11
10334,2023-11-22,C2267,P1159,Hyderabad,South,Beauty,Face Cream,36391.9,2,15,6661.9
10335,2025-06-01,C2683,P431,Goa,West,Furniture,Cabinet,107168.0,4,0,8763.99
10336,2025-08-26,C1921,P3029,Thiruvananthapuram,South,Furniture,Sofa,16402.7,1,5,1077.72
10337,2023-11-21,C3149,P2209,Bangalore,South,Electronics,Mobile,98144.4,4,15,12724.88
10338,2024-07-19,C4527,P3158,Bhubaneswar,East,Groceries,Sugar,123705.6,2,15,15183.16
10339,2023-10-08,C1588,P573,Surat,West,Furniture,Chair,223100.0,5,0,17960.38
10340,2024-07-27,C1567,P756,Guwahati,East,Books,Comics,149100.6,4,5,21260.28
10341,2024-05-18,C2650,P617,Kolkata,East,Furniture,Chair,122234.25,5,15,21318.01
10342,2024-08-27,C996,P1337,Bhubaneswar,East,Sports,Football,68870.4,3,20,11659.91
10343,2023-10-16,C4125,P2110,Bhubaneswar,East,Kitchen,Mixer Grinder,32875.2,3,20,5197.07
10344,2024-10-19,C1065,P1591,Ahmedabad,West,Kitchen,Juicer,64346.35,1,5,11812.56
10345,2025-08-21,C805,P3765,Bangalore,South,Sports,Yoga Mat,107093.5,5,5,24660.13
10346,2025-02-02,C1017,P1656,Mumbai,West,Clothing,Kids Wear,184247.7,3,15,45928.61
10347,2024-07-01,C688,P2092,Kolkata,East,Kitchen,Mixer Grinder,7658.9,1,5,1392.85
10348,2024-11-07,C2462,P548,Coimbatore,South,Electronics,Camera,60107.75,1,15,5835.25
10349,2025-06-26,C1217,P660,Kolkata,East,Home Decor,Clock,22873.5,1,10,5134.3
10350,2025-06-03,C3273,P3521,Guwahati,East,Home Decor,Vase,32827.2,2,20,5810.64
10351,2024-08-05,C3688,P1343,Amritsar,North,Sports,Football,139236.0,2,0,30309.19
10352,2024-07-28,C4094,P998,Mumbai,West,Home Decor,Cushion,53128.0,2,20,12431.54
10353,2024-09-07,C4166,P337,Chennai,South,Toys,Board Game,230140.8,4,20,41478.59
10354,2024-01-22,C3937,P2059,Pune,West,Kitchen,Microwave,50135.3,1,5,3969.6
10355,2025-07-20,C2980,P2372,Delhi,North,Groceries,Oil,40352.0,4,20,7659.18
10356,2023-10-08,C4674,P932,Amritsar,North,Home Decor,Cushion,31347.9,1,10,4061.3
10357,2025-01-26,C3958,P813,Chennai,South,Kitchen,Cookware Set,143072.0,4,20,19431.3
10358,2025-05-08,C4627,P2880,Bangalore,South,Clothing,Shoes,3780.0,3,0,362.71
10359,2024-01-14,C3464,P801,Kolkata,East,Kitchen,Cookware Set,15825.6,1,10,3032.16
10360,2024-07-28,C62,P295,Patna,East,Books,Biography,83921.4,3,10,4318.57
10361,2025-04-28,C4725,P1774,Ahmedabad,West,Home Decor,Lamp,59780.5,2,15,11479.28
10362,2024-11-14,C3516,P67,Mumbai,West,Clothing,Accessories,257161.2,4,5,13974.84
10363,2024-10-20,C2374,P1183,Mumbai,West,Beauty,Face Cream,255173.8,4,5,16707.86
10364,2023-11-19,C4130,P3669,Coimbatore,South,Clothing,Women's Wear,7087.0,1,0,604.61
10365,2025-05-14,C2494,P3605,Jaipur,North,Groceries,Wheat,112462.65,3,15,21743.77
10366,2025-10-03,C3314,P149,Surat,West,Toys,Action Figure,54671.0,1,0,12774.27
10367,2023-11-14,C378,P2599,Patna,East,Toys,RC Car,27343.85,1,5,6205.0
10368,2025-01-06,C1198,P638,Lucknow,North,Home Decor,Clock,111222.5,5,15,9145.67
10369,2023-10-13,C3773,P681,Patna,East,Home Decor,Clock,34171.7,2,15,6720.07
10370,2024-04-08,C4169,P1143,Surat,West,Sports,Dumbbells,166764.0,5,20,17579.02
10371,2024-04-25,C4110,P430,Mumbai,West,Furniture,Cabinet,207392.0,4,0,47871.61
10372,2025-06-28,C4093,P1794,Lucknow,North,Electronics,Laptop,11208.0,1,20,2672.37
10373,2024-10-25,C429,P1650,Chennai,South,Clothing,Kids Wear,142126.2,2,10,11846.26
10374,2023-11-04,C1245,P3252,Ranchi,East,Furniture,Table,168298.2,3,5,12144.65
10375,2023-10-17,C2822,P3629,Surat,West,Groceries,Wheat,19910.4,1,20,3164.1
10376,2025-09-23,C3495,P2439,Bangalore,South,Beauty,Perfume,104508.0,3,0,10965.21
10377,2024-10-03,C4120,P1563,Chennai,South,Kitchen,Juicer,230829.0,3,0,19570.6
10378,2024-06-23,C2459,P3413,Patna,East,Books,Textbook,88261.2,4,10,20015.42
10379,2025-01-30,C1949,P3361,Ahmedabad,West,Sports,Tennis Racket,20485.8,2,5,2609.18
10380,2025-08-28,C3255,P2793,Chandigarh,North,Beauty,Shampoo,103464.0,2,20,11392.29
10381,2025-02-23,C902,P219,Jaipur,North,Furniture,Bed,42058.4,2,5,7357.3
10382,2024-04-09,C659,P235,Chandigarh,North,Furniture,Bed,65196.6,1,5,7225.16
10383,2025-08-12,C3819,P3015,Ranchi,East,Furniture,Sofa,220442.75,5,5,50160.42
10384,2024-06-30,C3721,P188,Chandigarh,North,Furniture,Bed,137560.0,4,0,18865.74
10385,2025-08-26,C3844,P876,Amritsar,North,Sports,Cricket Bat,91776.0,3,20,19045.63
10386,2024-11-23,C403,P1027,Coimbatore,South,Toys,Doll,45148.8,3,20,2803.69
10387,2025-03-06,C1682,P1875,Mumbai,West,Beauty,Lipstick,34764.15,3,15,8080.86
10388,2024-08-18,C2718,P69,Thiruvananthapuram,South,Clothing,Accessories,53089.2,2,10,10186.48
10389,2024-06-11,C2907,P347,Amritsar,North,Toys,Board Game,40367.35,1,15,7957.7
10390,2023-12-31,C420,P1709,Bhubaneswar,East,Home Decor,Lamp,97110.8,4,15,14603.15
10391,2024-12-29,C515,P3238,Kolkata,East,Furniture,Table,153598.4,4,15,34231.1
10392,2025-01-02,C20,P1431,Chennai,South,Beauty,Foundation,62507.0,1,0,15215.42
10393,2024-08-20,C279,P1312,Kolkata,East,Sports,Football,139956.75,3,15,25632.64
10394,2024-02-01,C2032,P1456,Hyderabad,South,Beauty,Foundation,92682.0,2,5,7015.32
10395,2024-05-22,C4087,P2314,Bhubaneswar,East,Groceries,Oil,315968.0,5,20,58414.79
10396,2024-09-10,C1801,P1587,Hyderabad,South,Kitchen,Juicer,56089.8,2,15,9486.42
10397,2023-11-12,C455,P3442,Surat,West,Home Decor,Vase,75023.4,2,5,7928.62
10398,2025-05-14,C4576,P1839,Guwahati,East,Electronics,Laptop,199608.9,3,15,41771.64
10399,2025-03-06,C4644,P1346,Chennai,South,Sports,Football,29791.65,1,15,3805.26
10400,2024-07-14,C1218,P2294,Kolkata,East,Books,Non-Fiction,121876.2,2,10,25358.5
10401,2024-05-22,C1266,P3240,Bangalore,South,Furniture,Table,228042.0,4,10,56417.79
10402,2024-06-14,C2467,P804,Coimbatore,South,Kitchen,Cookware Set,59535.9,1,10,10175.19
10403,2024-02-02,C2833,P2066,Coimbatore,South,Kitchen,Microwave,110941.0,2,5,6648.65
10404,2024-06-18,C1984,P390,Goa,West,Toys,Board Game,81640.8,3,20,7899.14
10405,2025-09-17,C3972,P3015,Surat,West,Furniture,Sofa,81488.0,2,0,17473.05
10406,2024-01-28,C1700,P1728,Patna,East,Home Decor,Lamp,86488.0,2,20,10828.96
10407,2023-11-21,C1951,P2630,Chandigarh,North,Kitchen,Refrigerator,26874.45,1,15,1408.57
10408,2025-02-11,C4660,P1535,Pune,West,Kitchen,Juicer,104994.0,4,5,21539.17
10409,2025-01-02,C428,P1670,Bangalore,South,Clothing,Kids Wear,59540.3,2,5,3887.55
10410,2025-05-05,C780,P14,Kolkata,East,Clothing,Accessories,140873.6,2,5,26268.05
10411,2024-07-12,C1284,P96,Thiruvananthapuram,South,Toys,Action Figure,11565.3,1,5,969.43
10412,2024-05-15,C4097,P1679,Amritsar,North,Clothing,Kids Wear,261839.0,5,5,41134.24
10413,2024-03-14,C4579,P764,Chennai,South,Kitchen,Cookware Set,165336.0,3,20,28997.73
10414,2024-03-07,C2730,P1622,Chennai,South,Clothing,Kids Wear,58687.4,2,15,12643.62
10415,2024-02-07,C901,P2364,Bhubaneswar,East,Groceries,Oil,41301.9,3,10,5876.6
10416,2025-10-02,C1302,P264,Chandigarh,North,Books,Biography,70674.3,1,5,17235.76
10417,2024-05-11,C667,P464,Amritsar,North,Furniture,Cabinet,123033.6,3,20,27145.18
10418,2025-01-09,C3178,P1984,Bangalore,South,Clothing,Men's Wear,320431.5,5,10,33894.31
10419,2024-07-31,C3784,P1621,Lucknow,North,Clothing,Kids Wear,283394.5,5,5,63463.71
10420,2024-09-23,C4291,P1001,Thiruvananthapuram,South,Toys,Doll,288203.4,4,5,38958.84
10421,2025-07-03,C3063,P2211,Surat,West,Electronics,Mobile,42785.1,1,10,7439.24
10422,2024-11-03,C1422,P3325,Bangalore,South,Sports,Tennis Racket,223864.65,3,5,42668.77
10423,2024-01-09,C1444,P670,Bangalore,South,Home Decor,Clock,137168.0,4,0,33083.87
10424,2024-05-02,C2261,P34,Patna,East,Clothing,Accessories,96363.0,2,10,8393.35
10425,2025-06-19,C2971,P872,Goa,West,Sports,Cricket Bat,32883.1,1,15,6950.81
10426,2024-11-12,C1794,P131,Kolkata,East,Toys,Action Figure,241162.25,5,5,41029.54
10427,2024-08-17,C192,P3760,Ahmedabad,West,Sports,Yoga Mat,21669.5,2,5,2977.36
10428,2024-10-16,C845,P1440,Ranchi,East,Beauty,Foundation,108611.3,2,15,20674.53
10429,2024-02-24,C3174,P2709,Patna,East,Groceries,Rice,100314.0,5,10,9395.84
10430,2025-08-03,C1963,P2136,Mumbai,West,Kitchen,Mixer Grinder,96224.0,2,20,14747.44
10431,2023-12-11,C221,P81,Ahmedabad,West,Toys,Action Figure,40803.2,2,20,3958.24
10432,2024-04-16,C4802,P2711,Kolkata,East,Groceries,Rice,136873.6,4,20,20500.48
10433,2025-04-28,C948,P892,Kolkata,East,Sports,Cricket Bat,95157.0,5,10,20223.31
10434,2025-02-17,C951,P919,Amritsar,North,Sports,Cricket Bat,159698.0,2,0,38482.39
10435,2025-09-20,C1655,P3720,Lucknow,North,Clothing,Women's Wear,112295.7,3,10,26273.46
10436,2024-07-17,C1452,P2518,Jaipur,North,Toys,Puzzle,15455.7,1,10,3606.43
10437,2025-05-25,C614,P2683,Mumbai,West,Groceries,Rice,30560.4,4,10,1975.66
10438,2024-06-19,C3316,P3462,Coimbatore,South,Home Decor,Vase,214656.0,4,0,51499.02
10439,2024-10-14,C3297,P3355,Coimbatore,South,Sports,Tennis Racket,59346.5,1,5,13481.71
10440,2024-05-20,C524,P1069,Pune,West,Sports,Dumbbells,73380.0,5,20,13731.52
10441,2024-08-22,C3812,P1335,Bhubaneswar,East,Sports,Football,10018.95,1,15,2342.42
10442,2023-10-11,C1640,P3085,Hyderabad,South,Groceries,Spices,23987.2,2,20,3757.96
10443,2025-04-19,C2943,P2978,Ahmedabad,West,Furniture,Sofa,84166.4,2,20,15279.28
10444,2024-02-10,C1582,P3341,Jaipur,North,Sports,Tennis Racket,166433.4,4,15,32499.26
10445,2025-02-09,C1562,P2268,Guwahati,East,Books,Non-Fiction,62525.0,1,0,11292.2
10446,2025-04-15,C4024,P2566,Surat,West,Toys,RC Car,137193.3,2,5,20208.54
10447,2025-02-17,C1188,P616,Ranchi,East,Furniture,Chair,12420.3,2,5,667.01
10448,2024-10-05,C2598,P3705,Kolkata,East,Clothing,Women's Wear,47902.8,4,5,3219.93
10449,2025-08-17,C3268,P3002,Thiruvananthapuram,South,Furniture,Sofa,109580.0,5,0,6333.31
10450,2025-06-09,C46,P115,Patna,East,Toys,Action Figure,128934.0,4,5,25079.01
10451,2024-11-29,C487,P2854,Ahmedabad,West,Clothing,Shoes,115120.8,4,10,25070.07
10452,2025-02-24,C4055,P3321,Delhi,North,Sports,Tennis Racket,243113.6,4,15,37085.57
10453,2025-09-29,C4196,P3420,Bangalore,South,Books,Textbook,19231.8,3,5,2133.85
10454,2025-08-30,C4293,P155,Kolkata,East,Furniture,Bed,21737.6,1,20,4453.6
10455,2024-07-06,C4116,P3779,Lucknow,North,Sports,Yoga Mat,15075.2,2,20,2185.72
10456,2024-05-02,C2277,P1983,Ranchi,East,Clothing,Men's Wear,41023.8,3,10,3097.88
10457,2025-04-01,C2951,P2442,Ranchi,East,Beauty,Perfume,129470.75,5,5,24295.16
10458,2024-10-03,C3401,P2197,Jaipur,North,Electronics,Mobile,127944.0,4,10,17284.96
10459,2025-02-27,C1526,P2479,Ahmedabad,West,Toys,Puzzle,38162.0,2,0,5166.01
10460,2025-01-17,C4160,P1985,Hyderabad,South,Clothing,Men's Wear,38605.0,5,0,2916.53
10461,2024-07-08,C1797,P124,Kolkata,East,Toys,Action Figure,14347.8,3,10,1830.28
10462,2023-12-27,C606,P3399,Thiruvananthapuram,South,Books,Textbook,143684.0,5,15,23355.51
10463,2025-04-09,C4449,P2209,Jaipur,North,Electronics,Mobile,82570.5,5,10,15016.28
10464,2024-02-25,C3886,P3759,Ranchi,East,Clothing,Women's Wear,11851.2,3,20,654.08
10465,2025-03-04,C1534,P839,Chandigarh,North,Kitchen,Cookware Set,70579.2,4,20,8812.38
10466,2024-03-09,C1491,P3699,Bangalore,South,Clothing,Women's Wear,104764.2,2,15,7899.96
10467,2024-01-31,C2167,P3164,Jaipur,North,Groceries,Sugar,186052.0,4,0,21722.39
10468,2024-03-22,C4373,P1813,Chandigarh,North,Electronics,Laptop,183584.7,3,15,12294.89
10469,2025-05-19,C4370,P1837,Ranchi,East,Electronics,Laptop,7779.2,1,20,1282.53
10470,2025-07-13,C565,P1948,Jaipur,North,Clothing,Men's Wear,142240.0,5,20,33226.84
10471,2024-10-01,C119,P3054,Guwahati,East,Furniture,Sofa,110984.5,5,15,24940.13
10472,2025-08-30,C4474,P3332,Kolkata,East,Sports,Tennis Racket,295950.0,5,0,41811.64
10473,2024-11-26,C816,P3206,Bangalore,South,Groceries,Sugar,43516.0,2,0,5432.05
10474,2024-10-19,C2099,P361,Ranchi,East,Toys,Board Game,53969.5,5,5,6503.05
10475,2024-06-18,C340,P2316,Surat,West,Groceries,Oil,13970.7,3,5,1271.72
10476,2025-02-25,C3169,P960,Patna,East,Home Decor,Cushion,176650.0,5,0,21281.71
10477,2024-08-19,C2103,P2008,Jaipur,North,Kitchen,Microwave,60344.0,1,0,3392.64
10478,2025-02-12,C2151,P2423,Bangalore,South,Beauty,Perfume,325580.0,5,0,68224.67
10479,2024-05-20,C2473,P257,Delhi,North,Books,Biography,43784.35,1,15,2675.16
10480,2024-08-14,C4761,P60,Amritsar,North,Clothing,Accessories,353172.0,5,5,60835.67
10481,2024-02-26,C3220,P2230,Jaipur,North,Books,Non-Fiction,88788.45,3,15,13087.72
10482,2024-05-08,C3077,P3279,Ranchi,East,Furniture,Table,151647.0,3,0,15286.16
10483,2025-02-24,C29,P711,Chandigarh,North,Books,Comics,80529.0,2,15,6489.76
10484,2024-04-04,C2318,P195,Surat,West,Furniture,Bed,237750.8,4,5,37337.17
10485,2024-02-17,C2198,P2215,Hyderabad,South,Electronics,Mobile,99975.6,4,10,20888.92
10486,2025-07-02,C1339,P3499,Ahmedabad,West,Home Decor,Vase,35183.2,2,15,6698.47
10487,2024-08-19,C4092,P2275,Chandigarh,North,Books,Non-Fiction,59810.4,4,10,12464.49
10488,2024-01-04,C3473,P1703,Kolkata,East,Home Decor,Lamp,52459.0,1,0,7058.33
10489,2023-11-26,C4079,P608,Guwahati,East,Furniture,Chair,157403.0,5,15,34631.43
10490,2025-04-25,C2783,P2337,Pune,West,Groceries,Oil,51640.0,5,20,10631.27
10491,2023-10-16,C864,P2933,Chennai,South,Electronics,Smartwatch,47874.3,2,5,7675.19
10492,2024-01-30,C2802,P3246,Bhubaneswar,East,Furniture,Table,49897.8,4,5,11710.24
10493,2024-12-23,C4086,P2915,Ranchi,East,Electronics,Smartwatch,121552.5,3,5,18972.93
10494,2024-01-05,C4536,P3789,Pune,West,Sports,Yoga Mat,9722.0,1,0,2292.47
10495,2024-05-05,C2174,P1054,Ahmedabad,West,Toys,Doll,133767.9,3,15,22537.56
10496,2025-05-21,C1112,P3064,Bangalore,South,Furniture,Sofa,111888.0,3,0,14864.2
10497,2024-07-07,C1480,P1152,Pune,West,Beauty,Face Cream,20960.0,1,20,2875.86
10498,2024-06-22,C486,P2658,Bhubaneswar,East,Kitchen,Refrigerator,253748.0,4,0,16868.36
10499,2024-02-15,C4670,P862,Coimbatore,South,Sports,Cricket Bat,18238.45,1,15,1272.49
10500,2024-10-11,C3198,P2250,Surat,West,Books,Non-Fiction,111613.5,3,15,18435.46
10501,2024-08-29,C382,P2569,Chennai,South,Toys,RC Car,56383.9,1,15,3173.68
10502,2024-01-20,C4133,P2893,Thiruvananthapuram,South,Clothing,Shoes,30586.0,2,0,6365.59
10503,2023-10-30,C1478,P830,Kolkata,East,Kitchen,Cookware Set,32220.2,4,5,5866.21
10504,2024-04-24,C1014,P2637,Amritsar,North,Kitchen,Refrigerator,71520.0,1,0,9228.81
10505,2024-07-11,C2449,P1631,Delhi,North,Clothing,Kids Wear,241362.0,4,10,46924.56
10506,2024-03-02,C28,P662,Bhubaneswar,East,Home Decor,Clock,21528.0,4,10,1168.16
10507,2024-07-19,C3025,P2199,Amritsar,North,Electronics,Mobile,250101.0,5,10,15998.66
10508,2025-10-02,C341,P3388,Guwahati,East,Books,Textbook,18745.2,4,10,3954.92
10509,2024-07-25,C3867,P489,Chandigarh,North,Electronics,Camera,74924.0,4,0,17324.15
10510,2023-12-17,C211,P3448,Hyderabad,South,Home Decor,Vase,97754.4,2,10,4988.07
10511,2025-05-12,C3747,P2276,Guwahati,East,Books,Non-Fiction,10381.6,1,20,1938.25
10512,2024-09-02,C4286,P1882,Ahmedabad,West,Beauty,Lipstick,84677.3,2,5,19553.67
10513,2025-01-11,C3039,P2560,Delhi,North,Toys,RC Car,156367.2,3,20,11129.02
10514,2023-10-20,C3694,P1144,Bangalore,South,Beauty,Face Cream,136596.0,3,0,17650.23
10515,2024-02-24,C3362,P1910,Coimbatore,South,Beauty,Lipstick,317352.0,4,0,24679.03
10516,2023-11-13,C3511,P3472,Goa,West,Home Decor,Vase,54079.7,1,5,12005.1
10517,2025-04-24,C809,P2962,Chennai,South,Electronics,Smartwatch,54815.0,5,0,8558.02
10518,2025-02-23,C1473,P3223,Pune,West,Furniture,Table,38989.5,1,15,5105.08
10519,2024-06-26,C3686,P3066,Pune,West,Groceries,Spices,84675.2,4,20,13612.85
10520,2024-08-27,C4103,P680,Delhi,North,Home Decor,Clock,59007.6,2,10,4037.99
10521,2024-07-25,C260,P3668,Chandigarh,North,Groceries,Wheat,83244.0,5,20,8272.34
10522,2025-08-10,C134,P2738,Pune,West,Groceries,Rice,203159.4,4,5,27827.34
10523,2024-04-23,C744,P1676,Jaipur,North,Clothing,Kids Wear,184491.0,5,10,32778.89
10524,2024-09-14,C2898,P2258,Surat,West,Books,Non-Fiction,201708.0,3,0,45297.6
10525,2024-02-15,C293,P1695,Jaipur,North,Clothing,Kids Wear,125893.5,2,15,12613.24
10526,2024-03-22,C3234,P1315,Jaipur,North,Sports,Football,142130.2,4,15,8563.29
10527,2025-03-10,C4767,P2644,Delhi,North,Kitchen,Refrigerator,119124.0,2,0,11694.87
10528,2023-10-13,C2687,P153,Chennai,South,Toys,Action Figure,27817.6,2,20,6886.36
10529,2023-11-12,C1313,P2129,Ahmedabad,West,Kitchen,Mixer Grinder,235756.75,5,5,32490.83
10530,2025-04-02,C127,P821,Chandigarh,North,Kitchen,Cookware Set,44726.4,1,20,9396.33
10531,2024-08-19,C3898,P838,Bhubaneswar,East,Kitchen,Cookware Set,106165.0,5,15,19708.64
10532,2025-01-23,C1725,P2883,Bhubaneswar,East,Clothing,Shoes,69645.6,2,10,12769.57
10533,2024-12-11,C3837,P257,Patna,East,Books,Biography,58312.0,1,0,11072.97
10534,2024-12-27,C1749,P1860,Mumbai,West,Beauty,Lipstick,9786.9,3,15,2213.15
10535,2024-03-21,C2607,P2829,Amritsar,North,Clothing,Shoes,51672.0,5,20,11810.45
10536,2024-06-07,C1671,P195,Guwahati,East,Furniture,Bed,84732.0,2,0,5238.39
10537,2025-05-04,C4275,P3635,Bangalore,South,Groceries,Wheat,63093.0,3,0,8195.06
10538,2023-10-11,C2418,P1010,Bhubaneswar,East,Toys,Doll,142737.5,2,5,11387.13
10539,2023-10-31,C2752,P408,Chennai,South,Furniture,Cabinet,250918.4,4,20,33576.83
10540,2024-04-07,C3003,P1561,Chennai,South,Kitchen,Juicer,118586.7,3,10,28062.77
10541,2024-11-22,C3925,P1320,Delhi,North,Sports,Football,179721.0,3,0,40380.73
10542,2025-07-29,C4596,P2913,Kolkata,East,Electronics,Smartwatch,60217.0,1,0,4724.86
10543,2025-09-01,C3122,P465,Guwahati,East,Furniture,Cabinet,21520.8,1,20,1786.22
10544,2024-11-27,C261,P811,Delhi,North,Kitchen,Cookware Set,34273.8,1,10,2233.56
10545,2024-05-13,C1320,P1461,Bangalore,South,Beauty,Foundation,129969.0,3,0,13215.51
10546,2024-03-04,C4709,P1571,Chennai,South,Kitchen,Juicer,343040.0,5,0,77964.03
10547,2024-09-05,C3046,P3422,Chennai,South,Books,Textbook,34790.4,1,20,7099.43
10548,2025-01-18,C3552,P1239,Lucknow,North,Books,Fiction,82892.0,2,15,14454.55
10549,2025-01-17,C3546,P1101,Bhubaneswar,East,Sports,Dumbbells,135418.5,3,10,26701.56
10550,2025-09-29,C939,P2363,Pune,West,Groceries,Oil,125208.0,3,20,7746.81
10551,2023-10-23,C3792,P1588,Patna,East,Kitchen,Juicer,257886.6,4,15,55318.94
10552,2025-08-01,C4494,P3260,Bangalore,South,Furniture,Table,50884.8,2,20,4667.31
10553,2025-02-12,C766,P2919,Bhubaneswar,East,Electronics,Smartwatch,132952.0,4,0,10594.2
